D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_41_946.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_41_946.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_41_946.jpg,0.3,1,0,30.16965
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_42_013.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_42_013.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_42_013.jpg,0,1,0,30.18141
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_42_081.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_42_081.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_42_081.jpg,0,1,0,30.18902
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_42_160.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_42_160.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_42_160.jpg,0,1,0,30.19002
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_42_239.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_42_239.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_42_239.jpg,0,1,0,30.19024
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_42_309.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_42_309.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_42_309.jpg,0,1,0,30.19031
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_42_388.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_42_388.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_42_388.jpg,0,1,0,30.19028
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_42_456.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_42_456.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_42_456.jpg,0,1,0,30.19031
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_42_525.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_42_525.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_42_525.jpg,0,1,0,30.19032
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_42_591.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_42_591.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_42_591.jpg,-0.1,1,0,30.18771
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_42_659.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_42_659.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_42_659.jpg,-0.25,1,0,30.17476
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_42_739.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_42_739.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_42_739.jpg,0,1,0,30.18876
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_42_817.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_42_817.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_42_817.jpg,0,1,0,30.19007
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_42_894.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_42_894.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_42_894.jpg,0,1,0,30.19026
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_42_962.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_42_962.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_42_962.jpg,0,1,0,30.19028
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_43_039.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_43_039.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_43_039.jpg,0,1,0,30.19029
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_43_117.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_43_117.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_43_117.jpg,0,1,0,30.19031
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_43_193.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_43_193.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_43_193.jpg,0,1,0,30.1903
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_43_270.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_43_270.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_43_270.jpg,0,1,0,30.19029
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_43_338.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_43_338.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_43_338.jpg,0.1,1,0,30.18764
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_43_415.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_43_415.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_43_415.jpg,0.3,1,0,30.16926
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_43_486.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_43_486.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_43_486.jpg,0,1,0,30.18986
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_43_556.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_43_556.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_43_556.jpg,0,1,0,30.19006
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_43_628.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_43_628.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_43_628.jpg,0,1,0,30.19023
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_43_702.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_43_702.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_43_702.jpg,0,1,0,30.1903
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_43_770.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_43_770.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_43_770.jpg,-0.2,1,0,30.17911
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_43_840.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_43_840.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_43_840.jpg,0,1,0,30.18962
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_43_911.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_43_911.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_43_911.jpg,0,1,0,30.19023
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_43_985.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_43_985.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_43_985.jpg,0,1,0,30.19028
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_44_057.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_44_057.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_44_057.jpg,0,1,0,30.19031
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_44_130.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_44_130.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_44_130.jpg,0,1,0,30.19028
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_44_204.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_44_204.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_44_204.jpg,0,1,0,30.19032
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_44_275.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_44_275.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_44_275.jpg,-0.1,1,0,30.18775
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_44_347.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_44_347.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_44_347.jpg,0,1,0,30.18594
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_44_419.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_44_419.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_44_419.jpg,0,1,0,30.19014
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_44_489.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_44_489.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_44_489.jpg,0,1,0,30.1902
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_44_558.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_44_558.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_44_558.jpg,0,1,0,30.19036
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_44_627.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_44_627.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_44_627.jpg,0,1,0,30.19028
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_44_695.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_44_695.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_44_695.jpg,0,1,0,30.19028
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_44_764.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_44_764.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_44_764.jpg,0,1,0,30.1903
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_44_832.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_44_832.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_44_832.jpg,0,1,0,30.19031
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_44_903.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_44_903.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_44_903.jpg,0,1,0,30.19031
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_44_974.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_44_974.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_44_974.jpg,0,1,0,30.19033
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_45_045.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_45_045.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_45_045.jpg,0,1,0,30.19027
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_45_116.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_45_116.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_45_116.jpg,0,1,0,30.19028
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_45_188.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_45_188.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_45_188.jpg,0,1,0,30.19047
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_45_259.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_45_259.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_45_259.jpg,0,1,0,30.19029
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_45_336.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_45_336.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_45_336.jpg,0,1,0,30.19031
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_45_410.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_45_410.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_45_410.jpg,0,1,0,30.19035
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_45_486.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_45_486.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_45_486.jpg,-0.15,1,0,30.18425
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_45_563.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_45_563.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_45_563.jpg,-0.35,1,0,30.16346
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_45_631.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_45_631.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_45_631.jpg,-0.5000001,1,0,30.14525
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_45_707.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_45_707.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_45_707.jpg,0,1,0,30.18744
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_45_780.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_45_780.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_45_780.jpg,0,1,0,30.18941
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_45_853.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_45_853.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_45_853.jpg,0,1,0,30.19009
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_45_925.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_45_925.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_45_925.jpg,0,1,0,30.19027
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_46_000.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_46_000.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_46_000.jpg,0,1,0,30.19031
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_46_070.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_46_070.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_46_070.jpg,0,1,0,30.19029
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_46_142.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_46_142.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_46_142.jpg,0,1,0,30.19028
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_46_212.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_46_212.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_46_212.jpg,0,1,0,30.19043
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_46_285.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_46_285.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_46_285.jpg,0,1,0,30.19028
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_46_356.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_46_356.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_46_356.jpg,0,1,0,30.1903
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_46_426.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_46_426.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_46_426.jpg,0,1,0,30.19069
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_46_497.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_46_497.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_46_497.jpg,-0.1,1,0,30.1876
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_46_573.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_46_573.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_46_573.jpg,-0.3,1,0,30.16922
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_46_641.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_46_641.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_46_641.jpg,-0.45,1,0,30.15145
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_46_713.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_46_713.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_46_713.jpg,0,1,0,30.18834
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_46_788.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_46_788.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_46_788.jpg,0,1,0,30.1899
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_46_859.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_46_859.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_46_859.jpg,0,1,0,30.19017
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_46_928.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_46_928.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_46_928.jpg,0,1,0,30.19026
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_46_998.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_46_998.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_46_998.jpg,-0.05,1,0,30.18955
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_47_070.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_47_070.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_47_070.jpg,-0.25,1,0,30.17544
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_47_141.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_47_141.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_47_141.jpg,-0.4,1,0,30.15807
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_47_216.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_47_216.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_47_216.jpg,-0.6000001,1,0,30.13353
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_47_291.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_47_291.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_47_291.jpg,0,1,0,30.18533
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_47_363.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_47_363.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_47_363.jpg,0,1,0,30.18914
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_47_436.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_47_436.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_47_436.jpg,0,1,0,30.19005
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_47_504.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_47_504.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_47_504.jpg,0,1,0,30.19026
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_47_571.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_47_571.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_47_571.jpg,0,1,0,30.19077
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_47_645.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_47_645.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_47_645.jpg,-0.1,1,0,30.188
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_47_713.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_47_713.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_47_713.jpg,-0.25,1,0,30.17529
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_47_785.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_47_785.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_47_785.jpg,-0.45,1,0,30.15177
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_47_853.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_47_853.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_47_853.jpg,0,1,0,30.17492
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_47_921.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_47_921.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_47_921.jpg,0,1,0,30.18663
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_47_989.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_47_989.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_47_989.jpg,0,1,0,30.18962
D:\Machine_Learning\Projects\Self_driving_car\data\IMG\center_2019_08_17_18_53_48_058.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\left_2019_08_17_18_53_48_058.jpg,D:\Machine_Learning\Projects\Self_driving_car\data\IMG\right_2019_08_17_18_53_48_058.jpg,0,1,0,30.19014
